name,address,city,state,zip_code,country,region,phone,email,website,status
Bedrock City Comic Co,4602A Washington,Houston,TX,77007,USA,Southwest,,bedrock5@bedrockcity.com,bedrockcity.com,mailed
Bedrock City Comic Co,102 W Bay Area Blvd,Webster,TX,77598,USA,Southwest,,bedrock4@bedrockcity.com,bedrockcity.com,mailed
Bedrock City Comics,4831 HWY 6,Missouri City,TX,77459,USA,Southwest,,bedrock6@bedrockcity.com,bedrockcity.com,mailed
Bedrock Comics,371 Worcester Rd,Framingham,MA,01701,USA,Northeast,508-872-2317,bedrockcx@aol.com,www.bedrock-comics.com,mailed
Bell Book and Comic,458 Patterson Rd,Dayton,OH,45419,USA,Midwest,937-643-9006,bellbookcomiclists@gmail.com,bellbookandcomic.com,mailed
Best Comics & Collectibles,1300 Jericho Turnpike,New Hyde Park,NY,11040,USA,Northeast,(516) 328-1900,tommybest@aol.com,www.bestcomics.com,mailed
Beyond Comics,18749 North Frederick Ave,Gaithersburg,MD,20879,USA,Southeast,(301) 216-0007,beyondcomics@beyondcomics.com,beyondcomics.com,mailed
Beyond Comics,5632 Buckeystown Pike,Frederick,MD,21704,USA,Southeast,(301) 668-8202,beyondcomics@beyondcomics.com,beyondcomics.com,mailed
Bibliotech Books & Comics,123 E Main Street,Shawnee,OK,74801,USA,Southwest,,bbccomics@aol.com,bbcbooksandcomics.com,mailed
Big Bang Comics & Collectibles,437 Broad St,Sewickley,PA,15143,USA,Northeast,(412) 259-8742,bigbangcomicsandcollectibles@gmail.com,bigbangcomicsandcollectibles.com,mailed
Big Bens Comix Oasis,6711 Allen Rd,Allen Park,MI,48101,USA,Midwest,313-382-0700,bigbencomixoasis@aol.com,https://www.comixoasis.com/,mailed
Big Brother Comics,920 20th St #150,Sacramento,CA,95811,USA,West,916-441-6461,bigbrothercomics@gmail.com,bigbrothercomics.com,mailed
Big Planet Comics,4908 Fairmont Ave,Bethesda,MD,20814,USA,Southeast,(301) 654-6856,bethesda@bigplanetcomics.com,bigplanetcomics.com,mailed
Big Planet Comics,1524 U St NW,Washington,DC,20009,USA,Southeast,(202) 842-1961,dc@bigplanetcomics.com,bigplanetcomics.com,mailed
Big Planet Comics,426 Maple Ave E,Vienna,VA,22180,USA,South,703-242-9412,vienna@bigplanetcomics.com,bigplanetcomics.com,mailed
Bills Books & More,2215 6th St SW,Canton,OH,44706,USA,Midwest,(330) 453-3996,info@billsbooksandmore.com,billsbooksandmore.com,mailed
Bizarro World,706 5th St,Davis,CA,95616,USA,West,,bizarroworld@hotmail.com,bizarroworld.net,mailed
Black Cat Comics,2261 Highland Drive,Salt Lake City,UT,84106,USA,West,,cybergage817@gmail.com,blackcat-comics.com,mailed
Blue Line Collectibles,1728 W Ritner St,Philadelphia,PA,19145,USA,Northeast,,bluelinecollectiblesphilly@gmail.com,instagram.com/bluelinecollectibles,mailed
Blue Moon Comics,1545 4th St Ste A,San Rafael,CA,94901,USA,West,415-448-5342,blumooncomix@earthlink.net,bluemooncomics.com,mailed
BlueMoon Comics Strikes Back,2405 S Earl Ave,Lafayette,IN,47905,USA,Midwest,7657428787,geoff@bluemooncomics.net,bluemooncomics.net,mailed
Board Game Barrister LLC,2235 S Kinnickinnic Ave,Milwaukee,WI,53207,USA,Midwest,,gbl@boardgamebarrister.com,boardgamebarrister.com,mailed
Bob's Hobbies & Collectibles,659 Dickinson St,Springfield,MA,01108,USA,Northeast,(781) 781-2627,robert-mankus@comcast.net,,mailed
Book Nook,3073 North Druid Hills Rd,Decatur,GA,30033,USA,Southeast,(470) 986-1588,booknookatlanta@hotmail.com,booknookdecatur.com,mailed
Bookery Fantasy,16 W Main St,Fairborn,OH,45324,USA,Midwest,(937) 879-1408,Bookeryfan@aol.com,www.bookeryfantasy.com,mailed
Books Comics and Things,2212 Maplecrest Rd,Fort Wayne,IN,46815,USA,Midwest,,bct@bctcomics.com,bctcomics.com,mailed
Books Galore,5546 Peach St,Erie,PA,16509,USA,Northeast,814-864-1853,eriebooksgalore@yahoo.com,eriebooksgalore.com,mailed
Boomerang Comics,500 E Round Grove Rd Ste 313,Lewisville,TX,75067,USA,Southwest,,info@boomerangcomics.com,boomerangcomics.com,mailed
Borderlands Comics and Games,1434 Laurens Rd,Greenville,SC,29607,USA,Southeast,(864) 235-3488,borderlandscomics@gmail.com,,mailed
Boscos Comics Cards & Games,2606 Spenard Rd,Anchorage,AK,99503,USA,West,,info@boscos.com,boscos.com,mailed
Brave New Worlds,433 W Moreland Rd,Willow Grove,PA,19090,USA,Northeast,(215) 657-8838,rob@bravenewworldscomics.com,http://www.bravenewworldscomics.com,mailed
Brave New Worlds,55 N 2nd St,Philadelphia,PA,19106,USA,Northeast,215-925-6525,rob@bravenewworldscomics.com,bravenewworldscomics.com,mailed
Bring Your Old Books,48551 Van Dyke Ave,Shelby Township,MI,48317,USA,Midwest,586-731-6473,byob48317@yahoo.com,http://bringyouroldbooks.com/,mailed
Bronze Age Bat Cave,20 S Santa Cruz Ave Ste 112,Los Gatos,CA,95030,USA,West,408-827-4364,bronzeagebatcave@gmail.com,bronzeagebatcave.net,mailed
BSI Comics,3030 Severn Ave Ste 7,Metairie,LA,70002,USA,Southeast,504-885-5250,bsi@bsicomics.com,bsicomics.com,mailed
Bulletproof Comics Inc,2178 Nostrand Ave,Brooklyn,NY,11210,USA,Northeast,(718) 434-1800,redkevlar6@aol.com,bulletproofcomix.com,mailed
Bunky Brothers Comics,1437 N Carolan Ave,Burlingame,CA,94010,USA,West,650-888-8472,bunky@bunkybrothers.com,bunkybrothers.com,mailed
C-BAM!,1845 N Garland Ave,Garland,TX,75040,USA,Southwest,,go.cbam@yahoo.com,cbamntx.com,mailed
Cape & Cowl Comics,1601 Clay St,Oakland,CA,94612,USA,West,510-907-0678,comics@capeandcowlcomics.com,capeandcowlcomics.com,mailed
Capital Comics,5212 Hollyridge Dr,Raleigh,NC,27612,USA,Southeast,919-781-9500,capcomraleigh@gmail.com,capitolcomicsnc.com,mailed
Capital Comics,207 Main St,Annapolis,MD,21401,USA,South,410-216-9711,capitalcomicsmd@gmail.com,capitalcomicsmd.com,mailed
Captain Bengals Comic Cove,348 N 3rd Ave,Pocatello,ID,83201,USA,West,,captainbengalcomiccove@gmail.com,,mailed
Captain Blue Hen Comics,280 E. Main St. Suite 101,Newark,DE,19711,USA,Northeast,(302) 737-3434,mail@captainbluehen.com,captainbluehen.com,mailed
Captain Comics,710 S Vista Ave,Boise,ID,83705,USA,West,,captain@captain-comics.com,captain-comics.com,mailed
Captains Comics and Toys,1209 Sam Rittenberg Blvd Ste D,Charleston,SC,29407,USA,Southeast,(843) 766-6611,info@captainscomics.com,captainscomics.com,mailed
Cards and Comics Central,5424 Geary Blvd,San Francisco,CA,94121,USA,West,415-668-3544,cccentral2@gmail.com,cccentralsf.com,mailed
Carol and Johns Comic Book Shop,17462 Lorain Ave,Cleveland,OH,44111,USA,Midwest,216-252-0606,info@cnjcomics.com,cnjcomics.com,mailed
Casablanca Comics,151 Middle Street,Portland,ME,04101,USA,Northeast,(207) 780-1676,comics@casablancacomics.com,http://www.casablancacomics.com/,mailed
Casablanca Comics,778 Roosevelt Trail,Windham,ME,04062,USA,Northeast,(207) 892-0056,comics@casablancacomics.com,casablancacomics.com,mailed
Cashmans Comics,1018 S Madison Ave,Bay City,MI,48708,USA,Midwest,(989) 895-1113,cashmanscomics@aol.com,cashmanscomics.com,mailed
Cave Comics,57 Church Hill Rd,Newtown,CT,06470,USA,Northeast,(203) 426-4346,cave.comics@snet.net,www.cavecomics.com,mailed
Cedar Cliff Collectibles,1960 Cliff Lake Road,Eagan,MN,55122,USA,Midwest,,ebrown3551@aol.com,cedarcliffcollectibles.com,mailed
Challengers Comics,1845 N Western Ave,Chicago,IL,60647,USA,Midwest,773-278-0155,challengers@challengerscomics.com,challengerscomics.com,mailed
Cheryls Comics & Toys,5216 1/2 MacCorkle Ave SE,Charleston,WV,25304,USA,Southeast,(304) 925-7269,cherylscomics@yahoo.com,www.facebook.com/ComicWorld,mailed
Chicago Comics,3244 N Clark Street,Chicago,IL,60657,USA,Midwest,,info@chicagocomics.com,chicagocomics.com,mailed
Chimera Comics & Cards,820A S Main St,Fond Du Lac,WI,54935,USA,Midwest,,chimera@charter.net,chimerahobby.com,mailed
Chimps Comix & Video Games,919 E Winona Ave Ste 4,Warsaw,IN,46580,USA,Midwest,574-268-2274,questions@chimpscomix.com,chimpscomix.com,mailed
Chriss Cards & Comics,341 S Broadway,Salem,NH,03079,USA,Northeast,603-898-4151,chriscomicssalem@comcast.net,chriscardscomics.com,mailed
Chriss Cards & Comics,919 Lafayette Rd,Seabrook,NH,03874,USA,Northeast,603-474-2283,chriscomicssalem@comcast.net,www.chriscardscomics.com,mailed
Chriss Comics,5409 Central Ave Suite 13,Newark,CA,94560,USA,West,510-742-6649,chriscomics@yahoo.com,instagram.com/chriscomics,mailed
Chucks Comics,516 Philadelphia Rd,Joppa,MD,21085,USA,South,410-574-1496,chuck@chuckscomics.com,chuckscomics.com,mailed
Clems Collectibles,212 S Washington Square,Lansing,MI,48933,USA,Midwest,,clemslansing@gmail.com,clemslansing.com,mailed
Cloak & Dagger,729 S Nova Rd,Ormond Beach,FL,32174,USA,Southeast,(386) 672-4980,jake@cloakanddaggercomics.com,cloakanddaggercomics.com,mailed
Clobberin Comics - Shepherdsville,544 Conestoga Pkwy Unit 38,Shepherdsville,KY,40165,USA,South,270-401-2028,clinton@clobberincomics.com,clobberincomics.com,mailed
Clockwork Comics & Cards,1003 Vauxhall Rd,Union,NJ,07083,USA,Northeast,908-688-2660,vze273qn@verizon.net,clockworkcomicsandcards.com,mailed
Clockwork Comics & Games,212 South Main St,Newark,NY,14513,USA,Northeast,(315) 690-1087,clockworkcomicsgames@yahoo.com,https://www.facebook.com/ClockworkComicsGames/,mailed
Cloud City Games,1438 Chestnut St,Emmaus,PA,18049,USA,Northeast,,support@cloudcitygames.com,cloudcitygames.com,mailed
Clydes Comic & Fantasy Shop,1528 Broadway,Rockford,IL,61104,USA,Midwest,(815) 964-0101,newnajar@aol.com,futabakun.blogspot.com,mailed
Coast City Comics & The Fun Box Monster Emporium,634 Congress St,Portland,ME,04103,USA,Northeast,207-899-1505,coastcitycomicsorders@gmail.com,coastcitycomics.com,mailed
Codex Comics and Collectibles,125 W High St,Ebensburg,PA,15931,USA,Northeast,,codexcomics@yahoo.com,codexcomicshop.com,mailed
Coffee and A Comic,17610 Beach Blvd Ste 35,Huntington Beach,CA,92647,USA,West,657-204-9164,frankcastle@coffeeandacomic.com,coffeeandacomic.com,mailed
Coliseum of Comics,121 S Kentucky Ave,Lakeland,FL,33801,USA,Southeast,(863) 686-1350,lakeland@coliseumofcomics.com,coliseumofcomics.com,mailed
Coliseum of Comics,4303 E Colonial Dr,Orlando,FL,32803,USA,Southeast,(407) 228-1210,fashionsquare@coliseumofcomics.com,coliseumofcomics.com,mailed
Coliseum of Comics Kissimmee,2511 Old Vineland Rd,Kissimmee,FL,34746,USA,Southeast,(407) 870-5322,kissimmee@coliseumofcomics.com,coliseumofcomics.com,mailed
Coliseum of Comics Lakeland,1517 Bartow Rd,Lakeland,FL,33801,USA,Southeast,(863) 686-1350,lakeland@coliseumofcomics.com,coliseumofcomics.com,mailed
Coliseum of Comics Orlando,4672 Millenia Plaza Way,Orlando,FL,32839,USA,Southeast,(407) 363-7676,millenia@coliseumofcomics.com,coliseumofcomics.com,mailed
Collector Cave,3021-23 Middletown Rd,Bronx,NY,10461,USA,Northeast,718-892-0402,collectorcaveny@gmail.com,,mailed
Collector's Alley,1229 Hampshire Pike,Columbia,TN,38401,USA,Southeast,(931) 922-4137,collectorsalleyllc@hotmail.com,facebook.com/collectorsalley,mailed
Collectors Authority,1534 SE Military Dr #106,San Antonio,TX,78214,USA,Southwest,,punisher@collectorsauthority.com,collectorsauthority.com,mailed
Collectors Choice,1500 S Mooney Blvd,Visalia,CA,93277,USA,West,559-733-8122,admin@cctoyscomics.com,cctoyscomics.com,mailed
Collectors Corner,700 E Glenn Ave Ste C,Auburn,AL,36830,USA,Southeast,(334) 821-1772,collectorscorner36830@gmail.com,,mailed
Collectors Edge Comics East,2004 N Farwell Ave,Milwaukee,WI,53202,USA,Midwest,,shop@CollectorsEdgeComics.com,collectorsedgecomics.com,mailed
Collectors Edge Comics South,2330 S Kinnickinnic Ave,Milwaukee,WI,53207,USA,Midwest,,shop@CollectorsEdgeComics.com,collectorsedgecomics.com,mailed
Collectors Paradise,7131 Winnetka Ave,Winnetka,CA,91306,USA,West,818-718-0020,store@comicsandcards.net,comicsandcards.net,mailed
Collectors Paradise,319 S Arroyo Pkwy #4,Pasadena,CA,91105,USA,West,626-577-6694,store2@comicsandcards.net,comicsandcards.net,mailed
Collectors Paradise,5118 Lankershim Blvd,North Hollywood,CA,91601,USA,West,818-980-2665,store@comicsandcards.net,comicsandcards.net,mailed
Columbus Comics,6440 W Hamilton Park Dr Ste B,Columbus,GA,31909,USA,Southeast,(706) 324-2559,comics@columbuscomicsga.net,columbuscomicsga.net,mailed
Comic & Figure Addicts,30542 Union City Blvd Unit B,Union City,CA,94587,USA,West,510-324-5555,cfaddicts@gmail.com,,mailed
Comic Asylum Palm Desert California,44829 San Pablo Ave,Palm Desert,CA,92260,USA,West,760-636-6711,comicasylum760@gmail.com,comicasylumpalmdesert.com,mailed
Comic Book Clubhouse,31 W Alexander Ave,Merced,CA,95348,USA,West,209-349-8012,josh@cbclubhouse.com,cbclubhouse.com,mailed
Comic Book Relief,2300 N 3rd St,St Charles,MO,63301,USA,Midwest,,Shipping@comicbookrelief.com,comicbookrelief.com,mailed
Comic Book Station,188 Eckford St,Brooklyn,NY,11222,USA,Northeast,718-389-2369,thecomicbookstation@gmail.com,comicbookstation.com,mailed
Comic Book World,7130 Turfway Road,Florence,KY,41042,USA,Southeast,,comicbw@one.net,comicbookworld.com,mailed
Comic Book World,6905 Shepherdsville Road,Louisville,KY,40219,USA,Southeast,5029645500,louisville@comicbookworld.com,comicbookworld.com,mailed
Comic Boom,22 West St,Keene,NH,03431,USA,Northeast,603-352-4261,comicboom@gmail.com,comicboomnh.wordpress.com,mailed
Comic Carnival,7235 N Keystone Ave Ste E,Indianapolis,IN,46240,USA,Midwest,3172538882,ComicCarnival@yahoo.com,comiccarnival.com,mailed
Comic Cellar,3620-2 Austin Peay Hwy,Memphis,TN,38128,USA,Southeast,(901) 382-8623,comiccellar@bellsouth.net,http://www.comiccellaronline.com,mailed
Comic Central,1425 WP Ball Blvd,Sanford,FL,32771,USA,Southeast,(407) 321-5111,info@comic-central.com,comic-central.com,mailed
Comic City,1720 N 16th Street,Council Bluffs,IA,51501,USA,Midwest,,jill@comiccity.com,comiccity.com,mailed
Comic City - Bloomfield,2125 S Telegraph Rd Ste D,Bloomfield Township,MI,48302,USA,Midwest,248-334-4139,bloomfield@comiccity.com,https://comiccity.com/,mailed
Comic City - Canton,42419 Ford Rd,Canton,MI,48187,USA,Midwest,734-981-3561,canton@comiccity.com,https://comiccity.com/,mailed
Comic City - West Bloomfield,7366 Haggerty Rd,West Bloomfield Township,MI,48322,USA,Midwest,248-592-3049,bloomfield@comiccity.com,comiccity.com,mailed
Comic Collection & Records Too,83 Bustleton Pike,Feasterville-Trevose,PA,19053,USA,Northeast,(215) 357-3332,comicdeity@aol.com,http://www.TheComicCollection.net,mailed
Comic Crypt/Amazing Stories,55 White Rd,Shrewsbury,NJ,07702,USA,Northeast,(732) 747-8686,amazingstoriesnj@aol.com,https://www.facebook.com/thecomiccrypt/#,mailed
Comic Cult HD,9594 I Ave #F,Hesperia,CA,92345,USA,West,,comicculthd@gmail.com,comiccult.com,mailed
Comic Den,8062 Lefferts Blvd,Jamaica,NY,11415,USA,Northeast,(718) 805-3789,joejam@thecomicdenllc.com,comicden.com,mailed
Comic Exchange,3611 Chapman Hwy,Knoxville,TN,37920,USA,Southeast,(865) 573-2280,cex@comicexchange.com,comicexchange.com,mailed
Comic Fortress,59 W Main St,Somerville,NJ,08876,USA,Northeast,(908) 704-8910,info@comicfortress.com,https://www.comicfortress.com,mailed
Comic Fusion,16 Turntable Jct,Flemington,NJ,08822,USA,Northeast,908-788-0599,customerservice@comicfusion.com,comicfusion.com,mailed
Comic Grapevine,9 W Pine St,Lodi,CA,95240,USA,West,,comicgrapevine@gmail.com,comicgrapevinelodi.com,mailed
